"codigo_producto","descripcion","negocio","seccion","linea","categoria","abastecimiento","comuna","region","tienda","zonal","mes","año","semestre","fecha","motivo","ubicación_motivo","merma_unidad","merma_monto","merma_unidad_p","merma_monto_p"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.085","-303","0.085","303"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-0.075","-206","0.075","206"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-0.085","-233","0.085","233"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Vencimiento","Bodega","-0.125","-343","0.125","343"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/21/2016","Interno","Bodega","-0.085","-233","0.085","233"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.035","-96","0.035","96"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-0.07","-192","0.07","192"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-0.045","-123","0.045","123"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-0.05","-137","0.05","137"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.18","-641","0.18","641"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.152","-542","0.152","542"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-0.088","-283","0.088","283"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-0.292","-940","0.292","940"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.188","-573","0.188","573"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.214","-629","0.214","629"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.414","-1153","0.414","1153"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.424","-1181","0.424","1181"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.59","-1629","0.59","1629"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.62","-1711","0.62","1711"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-0.216","-596","0.216","596"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.132","-362","0.132","362"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.388","-1065","0.388","1065"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.734","-2015","0.734","2015"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.416","-1142","0.416","1142"
"14688","PECHUGA ACARAMELADA SUPER POLLO 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.222","-609","0.222","609"
"35129","VIENESA TRADICIONAL SAN JORGE 1KG","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-1","-1443","1","1443"
"35129","VIENESA TRADICIONAL SAN JORGE 1KG","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Vencimiento","Bodega","-1","-1443","1","1443"
"35129","VIENESA TRADICIONAL SAN JORGE 1KG","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Vencimiento","Bodega","-1","-1443","1","1443"
"354992","PH CONFORT DH 30MT X 24","PGC","PGC NO ALIMENTACION","ASEO Y TISSUE","PAPEL HIGIENICOS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-4618","1","4618"
"52063","MORTADELA JAMONADA SAN JORGE 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.185","-563","0.185","563"
"52063","MORTADELA JAMONADA SAN JORGE 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-0.175","-533","0.175","533"
"52063","MORTADELA JAMONADA SAN JORGE 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.052","-158","0.052","158"
"52063","MORTADELA JAMONADA SAN JORGE 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-0.324","-988","0.324","988"
"52063","MORTADELA JAMONADA SAN JORGE 1 KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.139","-423","0.139","423"
